OBJECTID,ECAPS,UNIT_ID,PARK_NAME,SUP_DIST,LAST_NAME,STREET_NUM,STREET_NAM,CITY,ZIP,FULL_ADDRESS,FAC_PHONE,POOL_PHONE,SR_PHONE,PLANNING_AREA,CLASSIFICATION,SPECIAL_USE,RGNL_LOCAL,AGENCY,GIS_ACRES,INVENTORY_ACRES,COMMUNITY_BLDG,SR_CENTER,GYMNASIUM,AUDITORIUM,POOL_BLDG,NATURE_CTR,BOAT_INSTR_CTR,RESTROOM,CONCESS_STND,MULTIPURPOSE_ROOM,CLASSROOM,LIBRARY,DOG_PARK,BOXING_CLUB,COMPUTER_LAB,WEIGHT_ROOM,EXHIBIT_AREA,MUSEUM,HISTORIC_VALUE,CIVIC_ART,MEMORIAL,THEATER,GIFT_SHOP,SHERIFF_SUB_STATION,PICNIC_SHELTER,GROUP_PICNIC_SHELTER,AMPHITHEATER,TICKET_BOOTH,MAINTENANCE_YARD_BLDG,TRASH_ENCLOSURE,BASEBALL_FIELD,SOFTBALL_FIELD,SOCCER_FIELD,WIFI,SYNTHETIC_SOCCER_FIELD,FUTSAL,FOOTBALL_FIELD,CRICKET_FIELD,MULTIPURPOSE_OVERLAY,TENNIS_COURT,BASKETBALL_FULL,BASKETBALL_HALF,VOLLEYBALL_SAND,VOLLEYBALL_HARD,SHUFFLEBOARD_COURT,HANDBALL_COURT,LAWN_BOWLING,SWIMMING_POOL,WADING_POOL,SPLASH_PAD,FITNESS_ZONE,BOATING_AREA,LAKE,BOAT_RENTAL,SWIM_BEACH,SAILING_AREA,FISHING_LAKE,EQUESTRIAN_BOARDING,TRAIL_STAGING_AREAS,HORSE_DRINKER,HORSE_TIES,HORSE_ARENA,MULTIUSE_TRAIL,HORSE_TRAIL,HIKING_TRAIL,BICYCLE_TRAIL,HORSESHOE_PIT,DISC_GOLF_HOLES,BMX_TRACK,IN_GROUND_SKATE_PARK,ABOVE_GROUND_SKATE_PARK,COMMUNITY_GARDEN,SPECIALTY_GARDEN,CONTROL_AIRPLANE_AREA,MODEL_BOAT_AREA,SHOOTING_RANGE,ANIMAL_EXHIBIT,WILDLIFE_SANCTUARY,PLAY_AREA_2_5_YRS,PLAY_AREA_5_12_YRS,PLAY_AREA_2_12_YRS,GOLF_COURSE_HOLES,PUTTING_GREEN,DRIVING_RANGE,CLUB_HOUSE,BANQUET_ROOM,SNACK_SHOP,COFFEE_SHOP,PRO_SHOP,GOLF_CARTS,CAMPING_TENT,CAMPING_GROUP,CAMPING_RV,RV_DUMP_STATION,SHOWERS,BRBQS,OUTDOOR_KITCHEN,PICNIC_TABLES,DRINKING_FOUNTAINS,TELEPHONE,VENDING_MACHINE,BANNERS_KIOSKS,EDUCATIONAL_SIGNAGE,PLAZA,OUTDOOR_STAGE,MAINTENANCE_YARD,SECURITY_LIGHTING,PARKING_ONSITE,PARKING_OSV,SHARED_PARKING,CEN_LAT,CEN_LON,P_Classification_Count,Special_Use_Count,Amenity_A,Amenity_B,Amenity_C,Amenity_D,Text_A,Text_B,Text_C,Shape__Area,Shape__Length
6077,,100075,Undeveloped Parcel,5,zzz 3062-900-900  LA COUNTY,,400 Ft. South of Panorama Rd,Mount Waterman,93544," 400 Ft. South of Panorama Rd, Mount Waterman, CA  93544",,,,AV,U,,,TBD,0.03929565,0.03929568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.44383734,-117.77781488,0,0,0,0,0,,,No District,Unincorporated,1711.7119140625,165.495355859593
6078,,100046,Undeveloped Parcel,5,zzz 3062-010-900  LA COUNTY,,Turkey Ranch Rd and 195th St E,Mount Waterman,93544," Turkey Ranch Rd and 195th St E, Mount Waterman, CA  93544",,,,AV,U,,,TBD,0.15724579,0.15724592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.43924509,-117.77801512,0,0,0,0,0,,,No District,Unincorporated,6849.60546875,331.050696339156
6079,,100052,Undeveloped Parcel,5,zzz 3062-016-901  LA COUNTY,,Pretty-o-ranch Rd,Mount Waterman,93544," Pretty-o-ranch Rd, Mount Waterman, CA  93544",,,,AV,U,,,TBD,0.31928754,0.31928782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.45716691,-117.76914275,0,0,0,0,0,,,No District,Unincorporated,13908.123046875,502.48923602121
6080,,100057,Undeveloped Parcel,5,zzz 3062-017-900  LA COUNTY,,Pretty-o-ranch Rd,Mount Waterman,93544," Pretty-o-ranch Rd, Mount Waterman, CA  93544",,,,AV,U,,,TBD,1.17407419,1.17407523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.45684473,-117.76695848,0,0,0,0,0,,,No District,Unincorporated,51142.5107421875,1156.48164675426
6081,,100060,Undeveloped Parcel,5,zzz 3062-019-900  LA COUNTY,,Largo Vista Rd and Avenue Z-4,Mount Waterman,93544," Largo Vista Rd and Avenue Z-4, Mount Waterman, CA  93544",,,,AV,U,,,TBD,3.12916183,3.12916459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.45204422,-117.76759563,0,0,0,0,0,,,No District,Unincorporated,136305.858398438,2477.23345009824
6082,,100058,Undeveloped Parcel,5,zzz 3062-018-900  LA COUNTY,,Pretty-o-ramch Rd and Largo Vista rd,Mount Waterman,93544," Pretty-o-ramch Rd and Largo Vista rd, Mount Waterman, CA  93544",,,,AV,U,,,TBD,1.10934307,1.10934405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.45523438,-117.76564229,0,0,0,0,0,,,No District,Unincorporated,48322.83203125,914.605195184257
6083,,100062,Undeveloped Parcel,5,zzz 3062-020-901  LA COUNTY,,Largo Vista Rd and Avenue Z-4,Mount Waterman,93544," Largo Vista Rd and Avenue Z-4, Mount Waterman, CA  93544",,,,AV,U,,,TBD,1.13648074,1.13648175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.45160077,-117.76561843,0,0,0,0,0,,,No District,Unincorporated,49504.9482421875,930.4464230725
6084,,100073,Undeveloped Parcel,5,zzz 3062-033-900  LA COUNTY,,Largo Vista Rd and Panorama Ntwy,Mount Waterman,93544," Largo Vista Rd and Panorama Ntwy, Mount Waterman, CA  93544",,,,AV,U,,,TBD,3.29037161,3.29037452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.4419788,-117.76897105,0,0,0,0,0,,,No District,Unincorporated,143328.139648438,2311.90590371536
6085,,100071,Undeveloped Parcel,5,zzz 3062-032-902  LA COUNTY,,Largo Vista Rd and Panorama Ntwy,Mount Waterman,93544," Largo Vista Rd and Panorama Ntwy, Mount Waterman, CA  93544",,,,AV,U,,,TBD,0.31417538,0.31417566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.44406266,-117.76773584,0,0,0,0,0,,,No District,Unincorporated,13685.4384765625,744.063597455497
6086,,100076,Undeveloped Parcel,5,zzz 3075-017-900  LA COUNTY,,165th St E and E Avneue S,Black Butte,93591," 165th St E and E Avneue S, Black Butte, CA  93591",,,,AV,U,,,TBD,41.00084398,41.00088023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.56346205,-117.84206843,0,0,0,0,0,,,No District,Unincorporated,1785991.19921875,5346.16129042467
6087,,100078,Undeveloped Parcel,5,zzz 3075-021-900  LA COUNTY,,152nd St E and 153rd St E,Black Butte,93591," 152nd St E and 153rd St E, Black Butte, CA  93591",,,,AV,U,,,TBD,13.79812151,13.79813371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.56761749,-117.85876753,0,0,0,0,0,,,No District,Unincorporated,601044.30078125,3303.78654892693
6088,,100042,Undeveloped Parcel,5,zzz 3059-013-902 L A COUNTY,,E Avenue Y-8 and 96th St E,Juniper Hills,93543," E Avenue Y-8 and 96th St E, Juniper Hills, CA  93543",,,,AV,U,,,TBD,2.48961182,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.46209805,-117.96818454,0,0,0,0,0,,,No District,Unincorporated,108447.151367188,1316.98093459998
6089,,100079,Undeveloped Parcel,5,zzz 3081-010-900  LA COUNTY,,195th St E and Avenue T,Black Butte,93591," 195th St E and Avenue T, Black Butte, CA  93591",,,,AV,U,,,TBD,37.15655883,37.15659168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.54034993,-117.78063858,0,0,0,0,0,,,No District,Unincorporated,1618532.37402344,5079.36091829028
6090,,100044,Undeveloped Parcel,5,zzz 3061-012-900 L A COUNTY,,Devil's Punchbowl Road,Juniper Hills,93543," Devil's Punchbowl Road, Juniper Hills, CA  93543",,,,AV,U,,,TBD,10.05759072,10.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.43639565,-117.86463868,0,0,0,0,0,0,,No District,Unincorporated,438107.286132813,2647.59131338923
6091,,100047,Undeveloped Parcel,5,zzz 3062-012-900  LA COUNTY,,200th St E and Panorama Rd,Mount Waterman,93544," 200th St E and Panorama Rd, Mount Waterman, CA  93544",,,,AV,U,,,TBD,1.56709007,1.56709145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.44427909,-117.773276,0,0,0,0,0,,,No District,Unincorporated,68262.2314453125,1156.70807610611
6092,,100081,Undeveloped Parcel,5,zzz 3085-007-900  LA COUNTY,,195th St E and Llano Cutoff,Mount Waterman,93544," 195th St E and Llano Cutoff, Mount Waterman, CA  93544",,,,AV,U,,,TBD,64.98208471,64.98214216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.48204413,-117.77785334,0,0,0,0,0,,,No District,Unincorporated,2830610.79003906,9214.61083095272
6093,,100059,Undeveloped Parcel,5,zzz 3062-018-901  LA COUNTY,,Pretty-o-ramch Rd and Largo Vista rd,Mount Waterman,93544," Pretty-o-ramch Rd and Largo Vista rd, Mount Waterman, CA  93544",,,,AV,U,,,TBD,3.30979856,3.30980149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.45432471,-117.76564064,0,0,0,0,0,,,No District,Unincorporated,144174.376953125,1573.95368639394
6094,,100065,Undeveloped Parcel,5,zzz 3062-022-902  LA COUNTY,,Panorama Rd and Largo Vista Rd,Mount Waterman,93544," Panorama Rd and Largo Vista Rd, Mount Waterman, CA  93544",,,,AV,U,,,TBD,3.6112142,3.61121739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.44716769,-117.76557338,0,0,0,0,0,,,No District,Unincorporated,157303.999023438,2064.92044393005
6095,,100069,Undeveloped Parcel,5,zzz 3062-031-900  LA COUNTY,,Panorama Rd and Largo Vista Rd,Mount Waterman,93544," Panorama Rd and Largo Vista Rd, Mount Waterman, CA  93544",,,,AV,U,,,TBD,5.1681646,5.16816917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.4456463,-117.76806713,0,0,0,0,0,,,No District,Unincorporated,225124.55078125,2973.38919167828
6096,,100070,Undeveloped Parcel,5,zzz 3062-032-901  LA COUNTY,,Largo Vista Rd and Panorama Ntwy,Mount Waterman,93544," Largo Vista Rd and Panorama Ntwy, Mount Waterman, CA  93544",,,,AV,U,,,TBD,0.07910527,0.07910534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.44383599,-117.76732518,0,0,0,0,0,,,No District,Unincorporated,3445.8154296875,249.063152737624
6097,,100068,Undeveloped Parcel,5,zzz 3062-030-900  LA COUNTY,,400 Ft. South of Panorama Rd,Mount Waterman,93544," 400 Ft. South of Panorama Rd, Mount Waterman, CA  93544",,,,AV,U,,,TBD,0.62515212,0.62515267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.44479998,-117.77075547,0,0,0,0,0,,,No District,Unincorporated,27231.541015625,659.835583637697
6098,,100074,Undeveloped Parcel,5,zzz 3062-034-902  LA COUNTY,,Largo Vista Rd and Panorama Ntwy,Mount Waterman,93544," Largo Vista Rd and Panorama Ntwy, Mount Waterman, CA  93544",,,,AV,U,,,TBD,9.35206504,9.35207331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.43999629,-117.76827829,0,0,0,0,0,,,No District,Unincorporated,407374.686523438,3512.2833702105
6099,,100091,Undeveloped Parcel,5,zzz 3162-015-900  LA COUNTY,,E Avenue M and 200th St E,Butte Valley,93535," E Avenue M and 200th St E, Butte Valley, CA  93535",,,,AV,U,,,TBD,25.08236508,25.08238725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6571295,-117.78501806,0,0,0,0,0,,,No District,Unincorporated,1092584.41894531,6359.14672965685
6100,,100090,Undeveloped Parcel,5,zzz 3162-014-900  LA COUNTY,,E Avenue M and 200th St E,Butte Valley,93535," E Avenue M and 200th St E, Butte Valley, CA  93535",,,,AV,U,,,TBD,22.22852866,22.22854831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.65965353,-117.78517325,0,0,0,0,0,,,No District,Unincorporated,968271.690429688,5649.81951632587
6101,,100097,Undeveloped Parcel,5,zzz 3310-006-900  LA COUNTY,,E Avenue E and 120th St E,Redman,93535," E Avenue E and 120th St E, Redman, CA  93535",,,,AV,U,,,TBD,20.62541792,20.62543615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.76823311,-117.909635,0,0,0,0,0,,,No District,Unincorporated,898440.40625,4024.15389081554
6102,,100086,Undeveloped Parcel,5,zzz 3145-018-903  LA COUNTY,,E Avenue E and 30th St E,Redman,93535," E Avenue E and 30th St E, Redman, CA  93535",,,,AV,U,,,TBD,49.02547852,49.02552186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.76036971,-118.08385741,0,0,0,0,0,,,No District,Unincorporated,2135543.18945313,5875.01056196802
6103,,100085,Undeveloped Parcel,5,zzz 3145-018-902  LA COUNTY,,E Avenue E and 30th St E,Redman,93535," E Avenue E and 30th St E, Redman, CA  93535",,,,AV,U,,,TBD,83.00818827,83.00826165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.75898807,-118.08835186,0,0,0,0,0,,,No District,Unincorporated,3615825.41601563,7989.67535064002
6104,,100087,Undeveloped Parcel,5,zzz 3152-001-901  LA COUNTY,,20th St E and E Avenue F-18,Roosevelt,93535," 20th St E and E Avenue F-18, Roosevelt, CA  93535",,,,AV,U,,,TBD,40.17871583,40.17875135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.74266569,-118.09280302,0,0,0,0,0,,,No District,Unincorporated,1750179.40722656,5291.70703860223
6105,,100088,Undeveloped Parcel,5,zzz 3154-016-900  LA COUNTY,,E Avenue I and 42nd St E,Roosevelt,93535," E Avenue I and 42nd St E, Roosevelt, CA  93535",,,,AV,U,,,TBD,10.09411109,10.09412001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.70642801,-118.05528769,0,0,0,0,0,,,No District,Unincorporated,439698.108398438,3283.72418471877
6106,,100092,Undeveloped Parcel,5,zzz 3162-016-901  LA COUNTY,,E Avenue M and 200th St E,Butte Valley,93535," E Avenue M and 200th St E, Butte Valley, CA  93535",,,,AV,U,,,TBD,23.89934913,23.89937026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.65705582,-117.78928793,0,0,0,0,0,,,No District,Unincorporated,1041052.40039063,8106.32017146684
6107,,100093,Undeveloped Parcel,5,zzz 3162-018-900  LA COUNTY,,E Avenue M and 200th St E,Butte Valley,93535," E Avenue M and 200th St E, Butte Valley, CA  93535",,,,AV,U,,,TBD,22.90877815,22.9087984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.65465654,-117.7849705,0,0,0,0,0,,,No District,Unincorporated,997903.270507813,7152.83883870567
